# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2517900
# River:                 VAKHSH
# Station:               TUTKAUL
# Country:               TJ
# Latitude (DD):       38.33
# Longitude (DD):      69.3
# Catchment area (km²):      31200.0
# Altitude (m ASL):        692.0
# Next downstream station:      2617110
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1932 - 1967
# No. of years:          36
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 425
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1952-02-01;--:--;    189.000;   -999.000;   0
1952-03-01;--:--;    227.000;   -999.000;   0
1952-04-01;--:--;    800.000;   -999.000;   0
1952-05-01;--:--;   1020.000;   -999.000;   0
1952-06-01;--:--;   1460.000;   -999.000;   0
1952-07-01;--:--;   1830.000;   -999.000;   0
1952-08-01;--:--;   1490.000;   -999.000;   0
1952-09-01;--:--;    719.000;   -999.000;   0
1952-10-01;--:--;    393.000;   -999.000;   0
1952-11-01;--:--;    259.000;   -999.000;   0
1952-12-01;--:--;    216.000;   -999.000;   0
1953-01-01;--:--;    182.000;   -999.000;   0
1953-02-01;--:--;    186.000;   -999.000;   0
1953-03-01;--:--;    285.000;   -999.000;   0
1953-04-01;--:--;    466.000;   -999.000;   0
1953-05-01;--:--;   1070.000;   -999.000;   0
1953-06-01;--:--;   1440.000;   -999.000;   0
1953-07-01;--:--;   2050.000;   -999.000;   0
1953-08-01;--:--;   1180.000;   -999.000;   0
1953-09-01;--:--;    794.000;   -999.000;   0
1953-10-01;--:--;    377.000;   -999.000;   0
1953-11-01;--:--;    292.000;   -999.000;   0
1953-12-01;--:--;    269.000;   -999.000;   0
1954-01-01;--:--;    223.000;   -999.000;   0
1954-02-01;--:--;    209.000;   -999.000;   0
1954-03-01;--:--;    296.000;   -999.000;   0
1954-04-01;--:--;    646.000;   -999.000;   0
1954-05-01;--:--;    947.000;   -999.000;   0
1954-06-01;--:--;   1400.000;   -999.000;   0
1954-07-01;--:--;   1550.000;   -999.000;   0
1954-08-01;--:--;   1480.000;   -999.000;   0
1954-09-01;--:--;    838.000;   -999.000;   0
1954-10-01;--:--;    399.000;   -999.000;   0
1954-11-01;--:--;    294.000;   -999.000;   0
1954-12-01;--:--;    248.000;   -999.000;   0
1955-01-01;--:--;    203.000;   -999.000;   0
1955-02-01;--:--;    197.000;   -999.000;   0
1955-03-01;--:--;    264.000;   -999.000;   0
1955-04-01;--:--;    342.000;   -999.000;   0
1955-05-01;--:--;    681.000;   -999.000;   0
1955-06-01;--:--;   1110.000;   -999.000;   0
1955-07-01;--:--;   1070.000;   -999.000;   0
1955-08-01;--:--;   1550.000;   -999.000;   0
1955-09-01;--:--;    713.000;   -999.000;   0
1955-10-01;--:--;    338.000;   -999.000;   0
1955-11-01;--:--;    244.000;   -999.000;   0
1955-12-01;--:--;    213.000;   -999.000;   0
1956-01-01;--:--;    180.000;   -999.000;   0
1956-02-01;--:--;    177.000;   -999.000;   0
1956-03-01;--:--;    228.000;   -999.000;   0
1956-04-01;--:--;    566.000;   -999.000;   0
1956-05-01;--:--;   1040.000;   -999.000;   0
1956-06-01;--:--;   1200.000;   -999.000;   0
1956-07-01;--:--;   2170.000;   -999.000;   0
1956-08-01;--:--;   1560.000;   -999.000;   0
1956-09-01;--:--;    712.000;   -999.000;   0
1956-10-01;--:--;    334.000;   -999.000;   0
1956-11-01;--:--;    244.000;   -999.000;   0
1956-12-01;--:--;    206.000;   -999.000;   0
1957-01-01;--:--;    186.000;   -999.000;   0
1957-02-01;--:--;    176.000;   -999.000;   0
1957-03-01;--:--;    207.000;   -999.000;   0
1957-04-01;--:--;    323.000;   -999.000;   0
1957-05-01;--:--;    582.000;   -999.000;   0
1957-06-01;--:--;   1000.000;   -999.000;   0
1957-07-01;--:--;   1150.000;   -999.000;   0
1957-08-01;--:--;   1010.000;   -999.000;   0
1957-09-01;--:--;    487.000;   -999.000;   0
1957-10-01;--:--;    306.000;   -999.000;   0
1957-11-01;--:--;    223.000;   -999.000;   0
1957-12-01;--:--;    195.000;   -999.000;   0
1958-01-01;--:--;    179.000;   -999.000;   0
1958-02-01;--:--;    172.000;   -999.000;   0
1958-03-01;--:--;    263.000;   -999.000;   0
1958-04-01;--:--;    742.000;   -999.000;   0
1958-05-01;--:--;    831.000;   -999.000;   0
1958-06-01;--:--;   1370.000;   -999.000;   0
1958-07-01;--:--;   2120.000;   -999.000;   0
1958-08-01;--:--;   1370.000;   -999.000;   0
1958-09-01;--:--;    792.000;   -999.000;   0
1958-10-01;--:--;    353.000;   -999.000;   0
1958-11-01;--:--;    260.000;   -999.000;   0
1958-12-01;--:--;    233.000;   -999.000;   0
1959-01-01;--:--;    184.000;   -999.000;   0
1959-02-01;--:--;    174.000;   -999.000;   0
1959-03-01;--:--;    241.000;   -999.000;   0
1959-04-01;--:--;    581.000;   -999.000;   0
1959-05-01;--:--;    806.000;   -999.000;   0
1959-06-01;--:--;   1360.000;   -999.000;   0
1959-07-01;--:--;   1650.000;   -999.000;   0
1959-08-01;--:--;   1490.000;   -999.000;   0
1959-09-01;--:--;   1110.000;   -999.000;   0
1959-10-01;--:--;    458.000;   -999.000;   0
1959-11-01;--:--;    276.000;   -999.000;   0
1959-12-01;--:--;    220.000;   -999.000;   0
1960-01-01;--:--;    186.000;   -999.000;   0
1960-02-01;--:--;    188.000;   -999.000;   0
1960-03-01;--:--;    207.000;   -999.000;   0
1960-04-01;--:--;    316.000;   -999.000;   0
1960-05-01;--:--;    708.000;   -999.000;   0
1960-06-01;--:--;   1260.000;   -999.000;   0
1960-07-01;--:--;   1800.000;   -999.000;   0
1960-08-01;--:--;   1490.000;   -999.000;   0
1960-09-01;--:--;    678.000;   -999.000;   0
1960-10-01;--:--;    338.000;   -999.000;   0
1960-11-01;--:--;    258.000;   -999.000;   0
1960-12-01;--:--;    211.000;   -999.000;   0
1961-01-01;--:--;    179.000;   -999.000;   0
1961-02-01;--:--;    165.000;   -999.000;   0
1961-03-01;--:--;    206.000;   -999.000;   0
1961-04-01;--:--;    339.000;   -999.000;   0
1961-05-01;--:--;    731.000;   -999.000;   0
1961-06-01;--:--;    995.000;   -999.000;   0
1961-07-01;--:--;   1480.000;   -999.000;   0
1961-08-01;--:--;   1260.000;   -999.000;   0
1961-09-01;--:--;    891.000;   -999.000;   0
1961-10-01;--:--;    330.000;   -999.000;   0
1961-11-01;--:--;    229.000;   -999.000;   0
1961-12-01;--:--;    188.000;   -999.000;   0
1962-01-01;--:--;    170.000;   -999.000;   0
1962-02-01;--:--;    170.000;   -999.000;   0
1962-03-01;--:--;    210.000;   -999.000;   0
1962-04-01;--:--;    387.000;   -999.000;   0
1962-05-01;--:--;    576.000;   -999.000;   0
1962-06-01;--:--;    952.000;   -999.000;   0
1962-07-01;--:--;   1340.000;   -999.000;   0
1962-08-01;--:--;   1170.000;   -999.000;   0
1962-09-01;--:--;    632.000;   -999.000;   0
1962-10-01;--:--;    285.000;   -999.000;   0
1962-11-01;--:--;    223.000;   -999.000;   0
1962-12-01;--:--;    186.000;   -999.000;   0
1963-01-01;--:--;    163.000;   -999.000;   0
1963-02-01;--:--;    169.000;   -999.000;   0
1963-03-01;--:--;    216.000;   -999.000;   0
1963-04-01;--:--;    448.000;   -999.000;   0
1963-05-01;--:--;    683.000;   -999.000;   0
1963-06-01;--:--;   1290.000;   -999.000;   0
1963-07-01;--:--;   1440.000;   -999.000;   0
1963-08-01;--:--;   1240.000;   -999.000;   0
1963-09-01;--:--;    667.000;   -999.000;   0
1963-10-01;--:--;    314.000;   -999.000;   0
1963-11-01;--:--;    231.000;   -999.000;   0
1963-12-01;--:--;    191.000;   -999.000;   0
1964-01-01;--:--;    157.000;   -999.000;   0
1964-02-01;--:--;    152.000;   -999.000;   0
1964-03-01;--:--;    228.000;   -999.000;   0
1964-04-01;--:--;    511.000;   -999.000;   0
1964-05-01;--:--;    817.000;   -999.000;   0
1964-06-01;--:--;   1360.000;   -999.000;   0
1964-07-01;--:--;   1770.000;   -999.000;   0
1964-08-01;--:--;   1310.000;   -999.000;   0
1964-09-01;--:--;    766.000;   -999.000;   0
1964-10-01;--:--;    348.000;   -999.000;   0
1964-11-01;--:--;    246.000;   -999.000;   0
1964-12-01;--:--;    203.000;   -999.000;   0
1965-01-01;--:--;    180.000;   -999.000;   0
1965-02-01;--:--;    168.000;   -999.000;   0
1965-03-01;--:--;    192.000;   -999.000;   0
1965-04-01;--:--;    330.000;   -999.000;   0
1965-05-01;--:--;    723.000;   -999.000;   0
1965-06-01;--:--;   1040.000;   -999.000;   0
1965-07-01;--:--;   1360.000;   -999.000;   0
1965-08-01;--:--;    945.000;   -999.000;   0
1965-09-01;--:--;    525.000;   -999.000;   0
1965-10-01;--:--;    276.000;   -999.000;   0
1965-11-01;--:--;    252.000;   -999.000;   0
1965-12-01;--:--;    187.000;   -999.000;   0
1966-01-01;--:--;    164.000;   -999.000;   0
1966-02-01;--:--;    181.000;   -999.000;   0
1966-03-01;--:--;    225.000;   -999.000;   0
1966-04-01;--:--;    394.000;   -999.000;   0
